	Gene1	Gene2	Annotation	Direction	Score
12207	SF1	SRSF4	input	-	1
12208	SF1	SRSF6	complex; input	-	1
12209	SF3A1	SMNDC1	complex	-	1
12210	SF3A1	SNRNP40	complex; input	-	1
12211	SF3A1	SNW1	complex; input; predicted	-	1
12212	SF3A1	SRSF4	complex; input	-	1
12213	SF3A1	SRSF6	complex; input	-	1
12214	SF3A1	SYF2	complex; input	-	1
12215	SF3A2	SMNDC1	complex	-	1
12216	SF3A2	SNRNP40	complex; input	-	1
12217	SF3A2	SNW1	complex; input	-	1
12218	SF3A2	SRSF4	complex; input	-	1
12219	SF3A2	SRSF6	complex; input	-	1
12220	SF3A2	SYF2	complex; input	-	1
12221	SF3A3	SMNDC1	complex	-	1
12222	SF3A3	SNRNP40	complex; input	-	1
12223	SF3A3	SNW1	complex; input	-	1
12224	SF3A3	SRSF4	complex; input	-	1
12225	SF3A3	SRSF6	complex; input	-	1
12226	SF3A3	SYF2	complex; input	-	1
12227	SF3B1	SMNDC1	complex	-	1
12228	SF3B1	SNRNP40	complex; input	-	1
12229	SF3B1	SNW1	complex; input	-	1
12230	SF3B1	SON	predicted	-	0.98
12231	SF3B1	SP3	predicted	-	0.59
12232	SF3B1	SRSF4	complex; input	-	1
12233	SF3B1	SRSF6	complex; input	-	1
12234	SF3B1	SYF2	complex; input	-	1
12235	SF3B2	SMNDC1	complex	-	1
12236	SF3B2	SNRNP40	complex; input	-	1
12237	SF3B2	SNW1	complex; input	-	1
12238	SF3B2	SRSF4	complex; input	-	1
12239	SF3B2	SRSF6	complex; input	-	1
12240	SF3B2	SYF2	complex; input	-	1
12241	SF3B3	SMNDC1	complex	-	1
12242	SF3B3	SNRNP40	complex; input	-	1
12243	SF3B3	SNW1	complex; input; predicted	-	1
12244	SF3B3	SRSF4	complex; input	-	1
12245	SF3B3	SRSF6	complex; input	-	1
12246	SF3B3	SYF2	complex; input	-	1
12247	SF3B4	SMNDC1	complex	-	1
12248	SF3B4	SNRNP40	complex; input	-	1
12249	SF3B4	SNW1	complex; input	-	1
12250	SF3B4	SRSF4	complex; input	-	1
12251	SF3B4	SRSF6	complex; input	-	1
12252	SF3B4	SYF2	complex; input	-	1
12253	SF3B5	SMNDC1	complex	-	1
12254	SF3B5	SNRNP40	complex; input	-	1
12255	SF3B5	SNW1	complex; input	-	1
12256	SF3B5	SRSF4	complex; input	-	1
12257	SF3B5	SRSF6	complex; input	-	1
12258	SF3B5	SYF2	complex; input	-	1
12259	SF3B6	SMNDC1	complex	-	1
12260	SF3B6	SNRNP40	complex; input	-	1
12261	SF3B6	SNW1	complex; input	-	1
12262	SF3B6	SRSF4	complex; input	-	1
12263	SF3B6	SRSF6	complex; input	-	1
12264	SF3B6	SYF2	complex; input	-	1
12265	SFPQ	SP3	predicted	-	0.98
12266	SFPQ	SRSF4	predicted	-	1
12267	SFPQ	TBK1	predicted	-	0.98
12268	SFTPA1	TLR2	complex; input	-	1
12269	SFTPD	TLR2	predicted	-	0.64
12270	SGIP1	SH3KBP1	complex; input	-	1
12271	SGIP1	VAMP8	complex; input	-	1
12272	SGTA	STX5	catalyzed by; complex; input	<-	1
12273	SH3BP4	TCIRG1	inhibite	-|	1
12274	SH3GL1	SH3KBP1	complex	-	1
12275	SH3GL2	SH3KBP1	complex; input	-	1
12276	SH3GL2	VAMP8	complex; input	-	1
12277	SH3GL3	SH3KBP1	complex	-	1
12278	SH3GLB1	SH3KBP1	complex	-	1
12279	SH3GLB2	SH3KBP1	complex	-	1
12280	SH3KBP1	SNX9	complex; input	-	1
12281	SH3KBP1	SOS1	catalyze; catalyzed by; complex; input	<->	1
12282	SH3KBP1	SPRY1	complex; input	-	1
12283	SH3KBP1	SPRY2	complex; input	-	1
12284	SH3KBP1	SQSTM1	predicted	-	0.64
12285	SH3KBP1	STAM	complex; input	-	1
12286	SH3KBP1	STAM2	complex; input	-	1
12287	SH3KBP1	SYK	catalyze; catalyzed by; complex; input	<->	1
12288	SH3KBP1	SYNJ1	complex; input; reaction	-	1
12289	SH3KBP1	SYNJ2	complex; input	-	1
12290	SH3KBP1	TGFA	complex; input	-	1
12291	SH3KBP1	TRIP10	complex; input	-	1
12292	SH3KBP1	UBA52	catalyze; complex; input	->	1
12293	SH3KBP1	UBB	catalyze; complex; input	->	1
12294	SH3KBP1	UBC	catalyze; complex; input	->	1
12295	SH3KBP1	VAV1	catalyze; catalyzed by; complex; input	<->	1
12296	SH3KBP1	VLDLR	complex; input	-	1
12297	SH3KBP1	WASL	complex; input	-	1
12298	SIAH1	TOLLIP	predicted	-	0.64
12299	SIGIRR	TBK1	inhibit	-|	1
12300	SIGIRR	TLR2	inhibite	-|	1
12301	SIGIRR	TOLLIP	predicted	-	0.54
12302	SIGLEC5	TNC	predicted	-	0.97
12303	SIGLEC5	TNR	predicted	-	0.97
12304	SIGLEC5	TYROBP	predicted	-	0.77
12305	SIKE1	TBK1	complex	-	1
12306	SIRPA	SKAP2	complex; input	-	1
12307	SIRPA	SRC	catalyzed by	<-	1
12308	SIRPA	SYK	PPrel: binding/association	-	1
12309	SIRPA	TRIM27	predicted	-	0.64
12310	SIRPA	TYROBP	complex	-	1
12311	SIRT1	SNW1	predicted	-	0.99
12312	SIRT1	USF2	expression regulated by	<-	1
12313	SIRT1	ZNF346	predicted	-	0.64
12314	SKI	SNW1	predicted	-	0.64
12315	SKP1	SRP9	predicted	-	0.59
12316	SKP1	TBK1	predicted	-	0.64
12317	SLC19A1	USF2	expression regulated by	<-	1
12318	SLC1A3	SP3	expression regulated by	<-	1
12319	SLC1A3	USF2	expression regulated by	<-	1
12320	SLC25A31	SLC25A5	PPrel: binding/association	-	1
12321	SLC25A4	SLC25A5	PPrel: binding/association	-	1
12322	SLC25A5	SLC25A6	PPrel: binding/association	-	1
12323	SLC25A5	SLC35F6	predicted	-	0.64
12324	SLC25A5	TNFRSF1A	predicted	-	0.64
12325	SLC25A5	TP53	predicted	-	0.64
12326	SLC25A5	UVRAG	predicted	-	0.54
12327	SLC25A5	VDAC1	PPrel: binding/association; complex	-	1
12328	SLC25A5	VDAC2	PPrel: binding/association; complex	-	1
12329	SLC25A5	VDAC3	PPrel: binding/association; complex	-	1
12330	SLC25A5	YWHAB	predicted	-	0.54
12331	SLC25A5	YWHAE	predicted	-	0.98
12332	SLC25A6	TIMM22	complex; input	-	1
12333	SLC38A9	TCIRG1	complex; input	-	1
12334	SLC44A1	SP1	PPrel: activated, indirect effect	<-	1
12335	SLC9A3	SP3	expression regulated by	<-	1
12336	SLTM	SP3	expression regulated by	<-	1
12337	SLU7	SMNDC1	input	-	1
12338	SLU7	SNRNP40	input	-	1
12339	SLU7	SNW1	input	-	1
12340	SLU7	SRSF4	complex; input	-	1
12341	SLU7	SRSF6	complex; input	-	1
12342	SLU7	SYF2	input	-	1
12343	SMAD1	TLR2	predicted	-	0.64
12344	SMAD2	SNW1	reaction	-	1
12345	SMAD2	UBR5	predicted	-	0.58
12346	SMAD3	SNW1	reaction	-	1
12347	SMAD3	SP3	complex	-	1
12348	SMAD4	SNW1	reaction	-	1
12349	SMAD4	SP3	complex	-	1
12350	SMAP	SRP9	predicted	-	0.59
12351	SMAP	SUMO1	predicted	-	0.59
12352	SMAP	TRA2A	predicted	-	0.58
12353	SMARCC2	SNW1	activated by	<-	1
12354	SMARCE1	SNW1	activated by	<-	1
12355	SMC5	UBR5	predicted	-	0.65
12356	SMCR8	TBK1	PPrel: activated by, phosphorylation	<-	1
12357	SMDT1	YME1L1	catalyzed by	<-	1
12358	SMNDC1	SNRNP200	complex; input	-	1
12359	SMNDC1	SNRNP27	complex; input	-	1
12360	SMNDC1	SNRNP40	complex; input	-	1
12361	SMNDC1	SNRNP70	complex; input	-	1
12362	SMNDC1	SNRPA	complex; input	-	1
12363	SMNDC1	SNRPA1	complex	-	1
12364	SMNDC1	SNRPB	complex; input	-	1
12365	SMNDC1	SNRPB2	complex	-	1
12366	SMNDC1	SNRPC	complex; input	-	1
12367	SMNDC1	SNRPD1	complex; input	-	1
12368	SMNDC1	SNRPD2	complex; input	-	1
12369	SMNDC1	SNRPD3	complex; input	-	1
12370	SMNDC1	SNRPE	complex; input	-	1
12371	SMNDC1	SNRPF	complex; input	-	1
12372	SMNDC1	SNRPG	complex; input	-	1
12373	SMNDC1	SNRPN	complex	-	1
12374	SMNDC1	SNU13	complex; input	-	1
12375	SMNDC1	SNW1	complex; input	-	1
12376	SMNDC1	SRRM1	complex; input	-	1
12377	SMNDC1	SRRM2	complex; input	-	1
12378	SMNDC1	SRRT	complex; input	-	1
12379	SMNDC1	SRSF1	complex; input	-	1
12380	SMNDC1	SRSF11	complex; input	-	1
12381	SMNDC1	SRSF2	complex; input	-	1
12382	SMNDC1	SRSF3	complex; input	-	1
12383	SMNDC1	SRSF4	complex; input	-	1
12384	SMNDC1	SRSF5	complex; input	-	1
12385	SMNDC1	SRSF6	complex; input	-	1
12386	SMNDC1	SRSF7	complex; input	-	1
12387	SMNDC1	SRSF9	complex; input	-	1
12388	SMNDC1	SUGP1	complex; input	-	1
12389	SMNDC1	SYF2	complex; input	-	1
12390	SMNDC1	SYMPK	complex; input	-	1
12391	SMNDC1	TFIP11	complex	-	1
12392	SMNDC1	TRA2B	complex; input	-	1
12393	SMNDC1	TXNL4A	complex; input	-	1
12394	SMNDC1	U2AF1L4	complex; input	-	1
12395	SMNDC1	U2AF1L5	complex; reaction	-	1
12396	SMNDC1	U2AF2	complex; input	-	1
12397	SMNDC1	U2SURP	complex	-	1
12398	SMNDC1	UPF3B	complex; input	-	1
12399	SMNDC1	USP39	complex; input	-	1
12400	SMNDC1	WBP11	complex; input	-	1
12401	SMNDC1	WBP4	complex; input	-	1
12402	SMNDC1	WDR33	complex; input	-	1
12403	SMNDC1	XAB2	complex; input	-	1
12404	SMNDC1	YBX1	complex; input	-	1
12405	SNAP23	STX5	predicted	-	1
12406	SNAP23	TLR2	activated by	<-	1
12407	SNAP23	VAMP8	catalyze; catalyzed by; complex; input	<->	1
12408	SNAP23	VTI1B	predicted	-	0.56
12409	SNAP25	STX5	predicted	-	1
12410	SNAP29	STX5	predicted	-	1
12411	SNAP29	VAMP8	PPrel: binding/association	-	1
12412	SNAP29	VTI1B	predicted	-	0.56
12413	SNAP47	STX5	predicted	-	1
12414	SNAP47	VAMP8	predicted	-	0.64
12415	SNIP1	SNW1	predicted	-	0.64
12416	SNRNP200	SNRNP40	complex	-	1
12417	SNRNP200	SNW1	complex; input; predicted	-	1
12418	SNRNP200	SRSF4	complex; input	-	1
12419	SNRNP200	SRSF6	complex; input	-	1
12420	SNRNP200	SYF2	complex; input	-	1
12421	SNRNP25	SNRNP40	complex; input	-	1
12422	SNRNP25	SRSF6	complex; input	-	1
12423	SNRNP27	SNRNP40	complex	-	1
12424	SNRNP27	SNW1	complex; input	-	1
12425	SNRNP27	SRSF4	complex; input	-	1
12426	SNRNP27	SRSF6	complex; input	-	1
12427	SNRNP35	SNRNP40	complex; input	-	1
12428	SNRNP35	SRSF6	complex; input	-	1
12429	SNRNP40	SNRNP48	complex; input	-	1
12430	SNRNP40	SNRNP70	complex; input	-	1
12431	SNRNP40	SNRPA	complex; input	-	1
12432	SNRNP40	SNRPA1	complex; input	-	1
12433	SNRNP40	SNRPB	complex; input	-	1
12434	SNRNP40	SNRPB2	complex; input	-	1
12435	SNRNP40	SNRPC	complex; input	-	1
12436	SNRNP40	SNRPD1	complex; input	-	1
12437	SNRNP40	SNRPD2	complex; input	-	1
12438	SNRNP40	SNRPD3	complex; input	-	1
12439	SNRNP40	SNRPE	complex; input	-	1
12440	SNRNP40	SNRPF	complex; input	-	1
12441	SNRNP40	SNRPG	complex; input	-	1
12442	SNRNP40	SNRPN	complex; input	-	1
12443	SNRNP40	SNU13	complex	-	1
12444	SNRNP40	SNW1	complex; input	-	1
12445	SNRNP40	SRRM1	complex; input	-	1
12446	SNRNP40	SRRM2	complex; input	-	1
12447	SNRNP40	SRRT	complex; input	-	1
12448	SNRNP40	SRSF1	complex; input	-	1
12449	SNRNP40	SRSF11	complex; input	-	1
12450	SNRNP40	SRSF2	complex; input	-	1
12451	SNRNP40	SRSF3	complex; input	-	1
12452	SNRNP40	SRSF4	complex; input	-	1
12453	SNRNP40	SRSF5	complex; input	-	1
12454	SNRNP40	SRSF6	complex; input	-	1
12455	SNRNP40	SRSF7	complex; input	-	1
12456	SNRNP40	SRSF9	complex; input	-	1
12457	SNRNP40	SUGP1	complex; input	-	1
12458	SNRNP40	SYF2	complex; input	-	1
12459	SNRNP40	SYMPK	complex; input	-	1
12460	SNRNP40	TFIP11	complex	-	1
12461	SNRNP40	TRA2B	complex; input	-	1
12462	SNRNP40	TXNL4A	complex	-	1
12463	SNRNP40	U2AF1L4	complex; input	-	1
12464	SNRNP40	U2AF1L5	complex; reaction	-	1
12465	SNRNP40	U2AF2	complex; input	-	1
12466	SNRNP40	U2SURP	complex; input	-	1
12467	SNRNP40	UPF3B	complex; input	-	1
12468	SNRNP40	USP39	complex	-	1
12469	SNRNP40	WBP11	complex; input	-	1
12470	SNRNP40	WBP4	complex; input	-	1
12471	SNRNP40	WDR33	complex; input	-	1
12472	SNRNP40	XAB2	complex; input	-	1
12473	SNRNP40	YBX1	complex; input	-	1
12474	SNRNP40	ZCRB1	complex; input	-	1
12475	SNRNP40	ZMAT5	complex; input	-	1
12476	SNRNP40	ZRSR2	complex; input	-	1
12477	SNRNP48	SRSF6	complex; input	-	1
12478	SNRNP70	SNW1	complex; input	-	1
12479	SNRNP70	SRSF4	complex; input	-	1
12480	SNRNP70	SRSF6	complex; input	-	1
12481	SNRP116	SNW1	predicted	-	0.66
12482	SNRPA	SNW1	complex; input	-	1
12483	SNRPA	SRSF4	complex; input	-	1
12484	SNRPA	SRSF6	complex; input	-	1
12485	SNRPA1	SNW1	complex; input; predicted	-	1
12486	SNRPA1	SRSF4	complex; input	-	1
12487	SNRPA1	SRSF6	complex; input	-	1
12488	SNRPA1	SYF2	complex; input	-	1
12489	SNRPB	SNW1	complex; input	-	1
12490	SNRPB	SRSF4	complex; input	-	1
12491	SNRPB	SRSF6	complex; input	-	1
12492	SNRPB	SYF2	complex; input	-	1
12493	SNRPB2	SNW1	complex; input	-	1
12494	SNRPB2	SRSF4	complex; input	-	1
12495	SNRPB2	SRSF6	complex; input	-	1
12496	SNRPB2	SYF2	complex; input	-	1
12497	SNRPC	SNW1	complex; input	-	1
12498	SNRPC	SRSF4	complex; input	-	1
12499	SNRPC	SRSF6	complex; input	-	1
12500	SNRPC	STOM	predicted	-	0.58
12501	SNRPD1	SNW1	complex; input	-	1
12502	SNRPD1	SRSF4	complex; input	-	1
12503	SNRPD1	SRSF6	complex; input	-	1
12504	SNRPD1	SYF2	complex; input	-	1
12505	SNRPD2	SNW1	complex; input	-	1
12506	SNRPD2	SRSF4	complex; input	-	1
12507	SNRPD2	SRSF6	complex; input	-	1
12508	SNRPD2	SYF2	complex; input	-	1
12509	SNRPD3	SNW1	complex; input	-	1
12510	SNRPD3	SRSF4	complex; input	-	1
12511	SNRPD3	SRSF6	complex; input	-	1
12512	SNRPD3	SYF2	complex; input	-	1
12513	SNRPE	SNW1	complex; input	-	1
12514	SNRPE	SRSF4	complex; input	-	1
12515	SNRPE	SRSF6	complex; input	-	1
12516	SNRPE	SYF2	complex; input	-	1
12517	SNRPF	SNW1	complex; input	-	1
12518	SNRPF	SRSF4	complex; input	-	1
12519	SNRPF	SRSF6	complex; input	-	1
12520	SNRPF	SYF2	complex; input	-	1
12521	SNRPG	SNW1	complex; input	-	1
12522	SNRPG	SRSF4	complex; input	-	1
12523	SNRPG	SRSF6	complex; input	-	1
12524	SNRPG	SYF2	complex; input	-	1
12525	SNRPN	SNW1	complex; input	-	1
12526	SNRPN	SRSF4	complex; input	-	1
12527	SNRPN	SRSF6	complex; input	-	1
12528	SNRPN	SYF2	complex; input	-	1
12529	SNU13	SNW1	complex; input	-	1
12530	SNU13	SRSF4	complex; input	-	1
12531	SNU13	SRSF6	complex; input	-	1
12532	SNU13	SYF2	complex; input	-	1
12533	SNW1	SRRM1	complex; input	-	1
12534	SNW1	SRRM2	complex; input	-	1
12535	SNW1	SRRT	complex; input	-	1
12536	SNW1	SRSF1	complex; input	-	1
12537	SNW1	SRSF11	complex; input	-	1
12538	SNW1	SRSF2	complex; input	-	1
12539	SNW1	SRSF3	complex; input	-	1
12540	SNW1	SRSF4	complex; input	-	1
12541	SNW1	SRSF5	complex; input	-	1
12542	SNW1	SRSF6	complex; input	-	1
12543	SNW1	SRSF7	complex; input	-	1
12544	SNW1	SRSF9	complex; input	-	1
12545	SNW1	SUGP1	complex; input	-	1
12546	SNW1	SUPT16H	reaction	-	1
12547	SNW1	SYF2	complex; input	-	1
12548	SNW1	SYMPK	complex; input	-	1
12549	SNW1	TBL1X	complex; input	-	1
12550	SNW1	TBL1XR1	complex; input	-	1
12551	SNW1	TFDP1	reaction	-	1
12552	SNW1	TFDP2	reaction	-	1
12553	SNW1	TFIP11	complex	-	1
12554	SNW1	THRAP3	predicted	-	0.64
12555	SNW1	TOP2B	reaction	-	1
12556	SNW1	TRA2B	complex; input	-	1
12557	SNW1	TTC37	predicted	-	0.73
12558	SNW1	TXNL4A	complex; input	-	1
12559	SNW1	U2AF1L4	complex; input	-	1
12560	SNW1	U2AF1L5	complex; reaction	-	1
12561	SNW1	U2AF2	complex; input	-	1
12562	SNW1	U2SURP	complex; input	-	1
12563	SNW1	U5-116KD	predicted	-	0.66
12564	SNW1	UPF3B	complex; input	-	1
12565	SNW1	USP39	complex; input	-	1
12566	SNW1	VDR	predicted	-	0.64
12567	SNW1	WBP11	complex; input	-	1
12568	SNW1	WBP4	complex; input	-	1
12569	SNW1	WDR25	predicted	-	0.66
12570	SNW1	WDR33	complex; input	-	1
12571	SNW1	WDR36	predicted	-	0.66
12572	SNW1	WDR87	predicted	-	0.66
12573	SNW1	WWTR1	reaction	-	1
12574	SNW1	XAB2	complex; input; predicted	-	1
12575	SNW1	YBX1	complex; input	-	1
12576	SNW1	YJU2	predicted	-	0.73
12577	SNX18	SNX9	predicted	-	0.98
12578	SNX18	SOS1	predicted	-	0.64
12579	SNX18	WAS	predicted	-	0.54
12580	SNX18	WASL	PPrel: activation, indirect effect	->	1
12581	SNX9	VAMP8	complex; input	-	1
12582	SOCS1	TLR2	inhibit	-|	1
12583	SON	SRRM1	predicted	-	0.65
12584	SON	SRSF2	predicted	-	0.98
12585	SON	SRSF8	predicted	-	0.59
12586	SON	TAF7	predicted	-	0.59
12587	SON	TIA1	predicted	-	0.65
12588	SON	TRA2B	predicted	-	0.98
12589	SON	UBE4A	predicted	-	0.59
12590	SON	XPO1	predicted	-	0.59
12591	SON	YTHDC1	predicted	-	0.98
12592	SORL1	VPS35	predicted	-	0.99
12593	SP1	SP3	activate; complex	->	1
12594	SP1	USF2	complex; input	-	1
12595	SP3	SRSF11	predicted	-	0.59
12596	SP3	STAG2	predicted	-	0.59
12597	SP3	SUB1	predicted	-	0.65
12598	SP3	SUMO1	complex; input	-	1
12599	SP3	SUMO2	input	-	1
12600	SP3	SUZ12	predicted	-	0.98
12601	SP3	TBP	predicted	-	0.54
12602	SP3	TFAP4	predicted	-	0.64
12603	SP3	TGFB1	expression regulates	->	1
12604	SP3	TGFBR2	expression regulates	->	1
12605	SP3	TGM4	expression regulates	->	1
12606	SP3	TIA1	predicted	-	0.59
12607	SP3	TIMP2	expression regulates	->	1
12608	SP3	TNC	expression regulates	->	1
12609	SP3	TNF	expression regulates	->	1
12610	SP3	TNNI3	expression regulates	->	1
12611	SP3	TNPO1	expression regulates	->	1
12612	SP3	TOP2B	predicted	-	0.59
12613	SP3	TP53	predicted	-	0.64
12614	SP3	UBE2I	input	-	1
12615	SP3	USF1	expression regulates	->	1
12616	SP3	UTRN	expression regulates	->	1
12617	SP3	XPO1	predicted	-	0.98
12618	SP3	YY1	predicted	-	1
12619	SP3	ZBTB1	predicted	-	0.65
12620	SP3	ZNF146	predicted	-	0.92
12621	SP3	ZNF3	predicted	-	0.92
12622	SP3	ZNF638	predicted	-	0.59
12623	SPAG9	STX5	predicted	-	0.5
12624	SPCS2	SRP9	predicted	-	0.59
12625	SPDEF	USF2	expression regulated by	<-	1
12626	SPI1	USF2	expression regulated by	<-	1
12627	SPIB	USF2	expression regulated by	<-	1
12628	SPTA1	STX5	complex; input	-	1
12629	SPTAN1	STX5	complex; input	-	1
12630	SPTB	STX5	complex; input	-	1
12631	SPTBN1	STX5	complex; input	-	1
12632	SPTBN2	STX5	complex; input	-	1
12633	SPTBN4	STX5	complex; input	-	1
12634	SPTBN5	STX5	complex; input	-	1
12635	SQSTM1	TBK1	PPrel: activated by, phosphorylation	<-	1
12636	SQSTM1	WDR81	predicted	-	0.64
12637	SRC	TBK1	predicted	-	0.64
12638	SREK1	SRSF4	predicted	-	0.98
12639	SREK1	SRSF6	predicted	-	0.98
12640	SRP14	SRP9	complex	-	1
12641	SRP19	SRP9	complex	-	1
12642	SRP54	SRP9	complex	-	1
12643	SRP68	SRP9	complex	-	1
12644	SRP72	SRP9	complex	-	1
12645	SRP9	SRPRA	complex; input	-	1
12646	SRP9	SRPRB	complex; input	-	1
12647	SRP9	SSR1	input	-	1
12648	SRP9	SSR2	input	-	1
12649	SRP9	SSR3	input	-	1
12650	SRP9	SSR4	input	-	1
12651	SRP9	SUMO1	predicted	-	0.59
12652	SRP9	TRAM1	input	-	1
12653	SRP9	UBA52	complex; input	-	1
12654	SRP9	YY1	expression regulated by	<-	1
12655	SRPK1	SRSF4	PPrel: activation, phosphorylation	->	1
12656	SRPK1	SRSF6	PPrel: activation, phosphorylation	->	1
12657	SRRM1	SRSF4	complex; input	-	1
12658	SRRM1	SRSF6	complex; input	-	1
12659	SRRM1	SYF2	complex; input	-	1
12660	SRRM2	SRSF4	complex; input	-	1
12661	SRRM2	SRSF6	complex; input	-	1
12662	SRRM2	SYF2	complex; input	-	1
12663	SRRT	SRSF4	complex; input	-	1
12664	SRRT	SRSF6	complex; input	-	1
12665	SRRT	SYF2	complex; input	-	1
12666	SRSF1	SRSF4	complex; input	-	1
12667	SRSF1	SRSF6	complex; input	-	1
12668	SRSF1	SYF2	complex; input	-	1
12669	SRSF10	SRSF4	predicted	-	0.64
12670	SRSF10	SRSF6	inhibit	-|	1
12671	SRSF11	SRSF4	complex; input	-	1
12672	SRSF11	SRSF6	complex; input	-	1
12673	SRSF11	SYF2	complex; input	-	1
12674	SRSF2	SRSF4	complex; input	-	1
12675	SRSF2	SRSF6	complex; input	-	1
12676	SRSF2	SYF2	complex; input	-	1
12677	SRSF3	SRSF4	complex; input	-	1
12678	SRSF3	SRSF6	complex; input	-	1
12679	SRSF3	SYF2	complex; input	-	1
12680	SRSF4	SRSF5	complex; input	-	1
12681	SRSF4	SRSF6	complex; input	-	1
12682	SRSF4	SRSF7	complex; input	-	1
12683	SRSF4	SRSF9	complex; input	-	1
12684	SRSF4	SUGP1	complex; input	-	1
12685	SRSF4	SYF2	complex; input	-	1
12686	SRSF4	SYMPK	complex; input	-	1
12687	SRSF4	THOC1	complex; input	-	1
12688	SRSF4	THOC2	complex; input	-	1
12689	SRSF4	THOC3	complex; input	-	1
12690	SRSF4	THOC5	complex; input	-	1
12691	SRSF4	THOC6	complex; input	-	1
12692	SRSF4	THOC7	complex; input	-	1
12693	SRSF4	TPR	activated by; input	<-	1
12694	SRSF4	TRA2B	complex; input	-	1
12695	SRSF4	TXNL4A	complex; input	-	1
12696	SRSF4	U2AF1L4	complex; input	-	1
12697	SRSF4	U2AF1L5	complex; reaction	-	1
12698	SRSF4	U2AF2	complex; input	-	1
12699	SRSF4	U2SURP	complex; input	-	1
12700	SRSF4	UPF3B	complex; input	-	1
12701	SRSF4	USP39	complex; input	-	1
12702	SRSF4	WBP11	complex; input	-	1
12703	SRSF4	WBP4	complex; input	-	1
12704	SRSF4	WDR33	complex; input	-	1
12705	SRSF4	XAB2	complex; input	-	1
12706	SRSF4	YBX1	complex; input	-	1
12707	SRSF4	ZC3H11A	complex; input	-	1
12708	SRSF5	SRSF6	complex; input	-	1
12709	SRSF5	SYF2	complex; input	-	1
12710	SRSF6	SRSF7	complex; input	-	1
12711	SRSF6	SRSF9	complex; input	-	1
12712	SRSF6	SUGP1	complex; input	-	1
12713	SRSF6	SYF2	complex; input	-	1
12714	SRSF6	SYMPK	complex; input	-	1
12715	SRSF6	THOC1	complex; input	-	1
12716	SRSF6	THOC2	complex; input	-	1
12717	SRSF6	THOC3	complex; input	-	1
12718	SRSF6	THOC5	complex; input	-	1
12719	SRSF6	THOC6	complex; input	-	1
12720	SRSF6	THOC7	complex; input	-	1
12721	SRSF6	TPR	activated by; input	<-	1
12722	SRSF6	TRA2B	complex; input	-	1
12723	SRSF6	TXNL4A	complex; input	-	1
12724	SRSF6	U2AF1L4	complex; input	-	1
12725	SRSF6	U2AF1L5	complex; reaction	-	1
12726	SRSF6	U2AF2	complex; input	-	1
12727	SRSF6	U2SURP	complex; input	-	1
12728	SRSF6	UPF3B	complex; input	-	1
12729	SRSF6	USP39	complex; input	-	1
12730	SRSF6	WBP11	complex; input	-	1
12731	SRSF6	WBP4	complex; input	-	1
12732	SRSF6	WDR33	complex; input	-	1
12733	SRSF6	XAB2	complex; input	-	1
12734	SRSF6	YBX1	complex; input	-	1
12735	SRSF6	ZC3H11A	complex; input	-	1
12736	SRSF6	ZCRB1	complex; input	-	1
12737	SRSF6	ZMAT5	complex; input	-	1
12738	SRSF6	ZRSR2	complex; input	-	1
12739	SRSF7	SYF2	complex; input	-	1
12740	SRSF9	SYF2	complex; input	-	1
12741	SSBP2	TAL1	predicted	-	0.99
12742	SSBP2	TBL1X	predicted	-	0.56
12743	SSBP2	TBL1XR1	predicted	-	0.56
12744	STAT1	USF2	predicted	-	0.54
12745	STAT2	USF2	predicted	-	0.54
12746	STAT3	USF2	predicted	-	0.54
12747	STAT4	USF2	predicted	-	0.54
12748	STAT5A	USF2	expression regulated by	<-	1
12749	STAT5B	USF2	predicted	-	0.54
12750	STAT6	TBK1	complex; input	-	1
12751	STAT6	USF2	predicted	-	0.54
12752	STK11	STK24	predicted	-	0.98
12753	STK24	STK25	predicted	-	0.98
12754	STK24	STRADA	predicted	-	0.97
12755	STK24	STRN	predicted	-	0.78
12756	STK24	STRN3	predicted	-	0.78
12757	STK24	STRN4	predicted	-	0.78
12758	STK24	VAV2	predicted	-	0.64
12759	STK38L	TBK1	predicted	-	0.98
12760	STOM	STOML2	predicted	-	0.99
12761	STOM	SURF4	predicted	-	0.78
12762	STOM	TOMM22	predicted	-	0.78
12763	STOM	VAPA	predicted	-	0.54
12764	STOM	VDAC1	predicted	-	0.78
12765	STOM	VDAC3	predicted	-	0.78
12766	STOML2	YME1L1	complex	-	1
12767	STP	WASF2	predicted	-	0.67
12768	STX11	STX5	predicted	-	1
12769	STX11	TCIRG1	predicted	-	0.66
12770	STX11	VAMP8	predicted	-	0.99
12771	STX11	VTI1B	predicted	-	1
12772	STX12	STX5	predicted	-	1
12773	STX12	TCIRG1	predicted	-	0.99
12774	STX12	VAMP8	predicted	-	1
12775	STX12	VTI1B	predicted	-	1
12776	STX16	STX5	predicted	-	0.99
12777	STX16	TCIRG1	predicted	-	0.66
12778	STX16	VAMP8	predicted	-	0.54
12779	STX16	VTI1B	complex; predicted	-	1
12780	STX16-NPEPL1	STX5	predicted	-	1
12781	STX16-NPEPL1	TCIRG1	predicted	-	0.66
12782	STX16-NPEPL1	VAMP8	predicted	-	0.54
12783	STX16-NPEPL1	VTI1B	predicted	-	0.99
12784	STX17	STX5	predicted	-	0.99
12785	STX17	TCIRG1	predicted	-	0.66
12786	STX17	VAMP8	PPrel: binding/association	-	1
