""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"mIDH2_AVG"	"mIDH1_AVG"	"deltaBeta"	"CHR"	"MAPINFO"	"Strand"	"Type"	"gene"	"feature"	"cgi"	"feat.cgi"	"UCSC_Islands_Name"	"SNP_ID"	"SNP_DISTANCE"
"cg14139494"	-0.0194784436838452	0.941479873835085	-4.05999505873583	0.000142161697699476	0.0428715439689764	0.189148823218783	0.934568168011785	0.954046611695631	0.0194784436838453	"2"	29785025	"R"	"II"	"ALK"	"Body"	"opensea"	"Body-opensea"	""	"rs550684753"	"25"
"cg01739295"	-0.192171441457069	0.421961683737473	-4.05966427227643	0.00014232011186153	0.0428715439689764	0.188082098991148	0.353771817413997	0.545943258871066	0.192171441457069	"6"	160773026	"R"	"II"	"SLC22A3"	"Body"	"shelf"	"Body-shelf"	"chr6:160768414-160770308"	""	""
"cg14795708"	0.00824549660428271	0.0388389769459999	4.05941892777981	0.000142437717723535	0.0428715439689764	0.187290941127852	0.0417647983217131	0.0335193017174304	-0.0082454966042827	"1"	93297732	"R"	"II"	"RPL5"	"Body"	"island"	"Body-island"	"chr1:93297498-93298122"	"rs200130961;rs189107197;rs191909916;rs377193970;rs577876567"	"48;47;18;5;1"
"cg14514876"	-0.156110597258216	0.691774298250653	-4.05940845407565	0.000142442740378883	0.0428715439689764	0.187257167375685	0.636380215352577	0.792490812610792	0.156110597258215	"20"	60055436	"R"	"II"	"CDH4"	"Body"	"opensea"	"Body-opensea"	""	"rs556811642;rs577604315"	"42;3"
"cg06064991"	-0.0120798149039546	0.966390713042777	-4.05938233276298	0.000142455267575227	0.0428715439689764	0.187172936194999	0.962104327109116	0.974184142013071	0.0120798149039547	"17"	7951419	"F"	"II"	"ALOX15B"	"Body"	"opensea"	"Body-opensea"	""	"rs540570975;rs372460690;rs529503094"	"0;1;22"
"cg24868830"	0.0106735927060479	0.0330699023028596	4.05930396848849	0.000142492855703571	0.0428715439689764	0.186920243426153	0.036857306166296	0.0261837134602481	-0.0106735927060478	"4"	140374821	"F"	"I"	"RAB33B"	"TSS200"	"island"	"TSS200-island"	"chr4:140374442-140375692"	"rs569800139;rs184056118"	"0;29"
"cg19592637"	0.170133588751493	0.739286992221621	4.05901805877908	0.000142630076023831	0.0428715439689764	0.185998325062408	0.79965697532699	0.629523386575497	-0.170133588751493	"20"	25063052	"F"	"I"	"VSX1"	"TSS1500"	"shore"	"TSS1500-shore"	"chr20:25063838-25065525"	"rs185794577"	"19"
"cg10160944"	-0.0360120654547272	0.867607854668017	-4.05865161583141	0.000142806134118491	0.0428715439689764	0.184816780827394	0.854829379829242	0.89084144528397	0.0360120654547277	"19"	50188517	"F"	"II"	"PRMT1"	"Body"	"shelf"	"Body-shelf"	"chr19:50191330-50191559"	"rs189716976;rs528281537;rs192731440;rs565085196"	"0;1;41;47"
"cg27490559"	-0.0320266146762826	0.772686860128288	-4.0584861064923	0.00014288572206101	0.0428715439689764	0.184283139007591	0.76132257750122	0.793349192177503	0.0320266146762829	"14"	103217562	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs543003956"	"2"
"cg03920623"	0.00671611158696853	0.0207632149155446	4.05846076908623	0.000142897909754188	0.0428715439689764	0.184201446229054	0.0231463512851141	0.0164302396981456	-0.00671611158696854	"12"	42632325	"F"	"I"	"YAF2"	"TSS1500"	"island"	"TSS1500-island"	"chr12:42631224-42632619"	"rs531183851;rs550104817;rs75085410;rs529472362;rs140892185"	"15;19;29;31;47"
"cg04651602"	0.142055412319515	0.837422365207252	4.05845788349602	0.000142899297832349	0.0428715439689764	0.184192142537369	0.887829124417402	0.745773712097888	-0.142055412319515	"13"	100152538	"R"	"II"	"LINC01232"	"TSS1500"	"shore"	"TSS1500-shore"	"chr13:100153365-100154138"	""	""
"cg24945222"	-0.0223882891267901	0.930029658552752	-4.0584262093499	0.000142914535151114	0.0428715439689764	0.184090019314588	0.922085426927117	0.944473716053907	0.0223882891267904	"16"	4395037	"F"	"II"	"PAM16"	"Body"	"opensea"	"Body-opensea"	""	"rs549690472;rs150686642"	"25;42"
"cg07996880"	0.0155186551352543	0.0966366882440631	4.05842248902128	0.000142916324973359	0.0428715439689764	0.184078024326616	0.102143307808186	0.0866246526729313	-0.0155186551352543	"19"	49339085	"F"	"I"	"HSD17B14"	"Body"	"shore"	"Body-shore"	"chr19:49340488-49340774"	"rs147094913;rs8110220;rs200183719"	"5;13;15"
"cg25833001"	-0.0273517757971505	0.879853418454335	-4.0583188533369	0.000142966192017963	0.0428715439689764	0.183743887341294	0.870147949623088	0.897499725420239	0.0273517757971506	"8"	1692726	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs530524509"	"17"
"cg17302543"	-0.0119537565886229	0.965981604759368	-4.05827242756179	0.000142988536448901	0.0428715439689764	0.183594205263159	0.961739949195663	0.973693705784286	0.0119537565886227	"2"	8992326	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs115780319"	"16"
"cg12958961"	0.208269468825828	0.363156002413567	4.05805093750655	0.00014309518459546	0.0428854398889683	0.182880109135469	0.437058071996926	0.228788603171098	-0.208269468825828	"11"	259554	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs568762557;rs56257551;rs76331343"	"1;21;38"
"cg26815978"	-0.0148373849444704	0.957456492644375	-4.05699867838228	0.000143602899818633	0.0430157927487327	0.17948787218938	0.952191614115692	0.967028999060162	0.0148373849444704	"4"	174368560	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs556399997"	"47"
"cg04772644"	0.0894068045845763	0.155316839876905	4.05689896763555	0.000143651100316008	0.0430157927487327	0.1791664541871	0.187041835052077	0.0976350304675011	-0.0894068045845763	"6"	33165428	"F"	"II"	"RXRB"	"Body"	"shelf"	"Body-shelf"	"chr6:33167885-33168715"	"rs142149197;rs530442173;rs546063535;rs564470759"	"16;29;35;43"
"cg15055965"	0.244700992065243	0.584648122197977	4.05643262204173	0.000143876740567282	0.0430629459407696	0.177663247219168	0.671477506479192	0.426776514413949	-0.244700992065243	"11"	70976779	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs75827524;rs186535758"	"9;38"
"cg13695997"	-0.038490001844213	0.912241329677291	-4.05632333104797	0.000143929670200031	0.0430629459407696	0.177310975600083	0.898583587087408	0.937073588931622	0.0384900018442135	"1"	81990970	"R"	"II"	"LOC101927434"	"Body"	"opensea"	"Body-opensea"	""	"rs549729582;rs569817278;rs61773207"	"37;14;2"
"cg02091109"	0.192848687617763	0.21307935247086	4.0555693725752	0.000144295324451197	0.0431397139347172	0.174880930834583	0.281509531948131	0.0886608443303678	-0.192848687617763	"5"	76940449	"R"	"I"	""	"IGR"	"shore"	"IGR-shore"	"chr5:76941395-76941888"	"rs577373814;rs546281533"	"47;32"
"cg13890015"	0.220587354592738	0.403846260377834	4.05514141950732	0.000144503271358525	0.0431397139347172	0.173501732279672	0.482119192652676	0.261531838059938	-0.220587354592738	"5"	122433790	"R"	"II"	"PRDM6"	"Body"	"shore"	"Body-shore"	"chr5:122433878-122435551"	"rs537117839"	"25"
"cg15296299"	0.276047300912048	0.445446673228805	4.05496925510623	0.000144587009376489	0.0431397139347172	0.17294690779161	0.543398941294371	0.267351640382322	-0.276047300912049	"6"	5724114	"F"	"II"	"FARS2"	"Body"	"opensea"	"Body-opensea"	""	"rs540180694;rs552091217;rs7746937"	"14;17;42"
"cg05119076"	-0.0163132604630551	0.964612569197223	-4.05492572585374	0.000144608188723449	0.0431397139347172	0.172806630663529	0.958823992903881	0.975137253366935	0.0163132604630549	"17"	35215768	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs576619254;rs80035632"	"11;12"
"cg07524558"	0.172999160158127	0.769841756444893	4.05484047833532	0.000144649674944208	0.0431397139347172	0.1725319149786	0.83122855521068	0.658229395052553	-0.172999160158127	"20"	41952073	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs146010349;rs546396828;rs559513838;rs528161217"	"35;20;18;17"
"cg20203136"	0.00962523611901431	0.0499592971847938	4.05475996780459	0.000144688866423483	0.0431397139347172	0.172272467579427	0.0533747035496053	0.043749467430591	-0.00962523611901428	"8"	19674775	"F"	"I"	"INTS10"	"TSS200"	"island"	"TSS200-island"	"chr8:19674263-19675236"	"rs183746844"	"25"
"cg23012591"	-0.265416637205524	0.40792243957943	-4.05474797660936	0.000144694704457756	0.0431397139347172	0.172233825875281	0.313742342506503	0.579158979712026	0.265416637205523	"3"	73923792	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs546020323;rs564272403"	"35;31"
"cg25438788"	-0.0196228471873799	0.939615613168946	-4.05473214248478	0.000144702413809079	0.0431397139347172	0.172182800406596	0.932652667392779	0.952275514580159	0.0196228471873798	"2"	3323158	"R"	"II"	"TSSC1"	"Body"	"shore"	"Body-shore"	"chr2:3321063-3321293"	"rs531162491;rs543126066"	"5;2"
"cg03871824"	0.0218503448289593	0.0622676762180921	4.05467100795646	0.000144732182833208	0.0431397139347172	0.171985795450453	0.0700210243832067	0.0481706795542474	-0.0218503448289592	"8"	146024438	"F"	"I"	"ZNF517"	"5'UTR"	"island"	"5'UTR-island"	"chr8:146023902-146024734"	"rs542748090;rs2955229;rs148795344"	"6;8;36"
"cg02301477"	-0.0126869866815302	0.969660725064199	-4.05412182732474	0.000144999867487389	0.0431579978256481	0.170216146614525	0.965158891080431	0.977845877761961	0.0126869866815301	"4"	7763158	"R"	"II"	"AFAP1"	"3'UTR"	"opensea"	"3'UTR-opensea"	""	"rs140859424;rs576282163;rs552282562;rs144615799"	"41;22;2;1"
"cg23369985"	-0.0327611204020016	0.879003287399444	-4.0539081040078	0.000145104170732836	0.0431579978256481	0.169527493676997	0.867378373708411	0.900139494110413	0.0327611204020017	"10"	133930978	"F"	"II"	"JAKMIP3"	"Body"	"island"	"Body-island"	"chr10:133930595-133931010"	""	""
"cg14554170"	0.014885855625327	0.0455634708686983	4.05389777165085	0.000145109215059693	0.0431579978256481	0.169494201589189	0.0508455486712336	0.0359596930459066	-0.014885855625327	"11"	6625256	"R"	"I"	"ILK"	"5'UTR"	"shore"	"5'UTR-shore"	"chr11:6624552-6625073"	"rs373487416;rs191979756"	"45;14"
"cg05876644"	-0.0276479753965851	0.879093453443918	-4.05388210154657	0.000145116865633886	0.0431579978256481	0.169443710734805	0.869282881529001	0.896930856925586	0.0276479753965853	"8"	6479657	"F"	"II"	"MCPH1"	"Body"	"opensea"	"Body-opensea"	""	"rs79123647"	"1"
"cg18882687"	0.173382191830801	0.203641984872768	4.05384186208176	0.000145136513425544	0.0431579978256481	0.169314055124148	0.265164698103052	0.0917825062722507	-0.173382191830801	"1"	228275828	"R"	"II"	"ARF1"	"5'UTR"	"opensea"	"5'UTR-opensea"	""	"rs562150561;rs571784332;rs540746510"	"35;20;1"
"cg23463099"	-0.196702820546663	0.146022261488021	-4.05345793727176	0.000145324102131743	0.0431579978256481	0.168077047738788	0.0762244864553337	0.272927307001997	0.196702820546663	"3"	140229290	"R"	"II"	"CLSTN2"	"Body"	"opensea"	"Body-opensea"	""	"rs577508846;rs349503;rs3887354"	"23;18;10"
"cg02578577"	-0.0337198716426382	0.803414376775825	-4.053161146915	0.000145469276521414	0.0431579978256481	0.167120833894076	0.791449261031663	0.825169132674301	0.0337198716426381	"20"	39801027	"F"	"II"	"PLCG1"	"Body"	"opensea"	"Body-opensea"	""	"rs572929983;rs542139988"	"0;22"
"cg23563866"	-0.0209587315478368	0.94664039909761	-4.05310343474964	0.000145497522550249	0.0431579978256481	0.166934898640968	0.9392034298387	0.960162161386537	0.020958731547837	"8"	22246575	"F"	"II"	"SLC39A14"	"5'UTR"	"opensea"	"5'UTR-opensea"	""	"rs533975832;rs558714234;rs28580737;rs537882316"	"4;8;50;51"
"cg00373974"	0.11280862180396	0.818938886930439	4.05305826878254	0.000145519631791582	0.0431579978256481	0.166789385395062	0.858967752731844	0.746159130927884	-0.11280862180396	"18"	47271292	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs78727473;rs57028247;rs561839749"	"8;28;48"
"cg04780086"	0.0160477581071739	0.0316998854811111	4.05295570783623	0.00014556984854705	0.0431579978256481	0.166458963587102	0.037394251261076	0.0213464931539021	-0.0160477581071739	"2"	111875790	"R"	"II"	"ACOXL"	"3'UTR"	"island"	"3'UTR-island"	"chr2:111875206-111880965"	"rs557800268"	"17"
"cg04320152"	-0.0235489612516144	0.943804939380447	-4.05294790803145	0.000145573668237164	0.0431579978256481	0.166433835060078	0.935448856355681	0.958997817607295	0.023548961251614	"17"	18167836	"R"	"II"	"SMCR7"	"Body"	"shore"	"Body-shore"	"chr17:18167174-18167777"	"rs145290558;rs201785365;rs147623411;rs142149649;rs144384058"	"41;22;21;15;1"
"cg01801314"	-0.013052680377709	0.957292190301998	-4.05291987236052	0.000145587398555422	0.0431579978256481	0.166343513141634	0.95266059403894	0.965713274416649	0.0130526803777091	"3"	184064354	"F"	"II"	"CLCN2"	"3'UTR"	"opensea"	"3'UTR-opensea"	""	"rs529428970;rs41266261;rs373901250;rs539869928"	"8;30;33;43"
"cg04273399"	-0.0326340690226028	0.82578207281395	-4.05282566595269	0.000145633544786566	0.0431579978256481	0.166040013002608	0.814202241870445	0.846836310893048	0.032634069022603	"17"	40924197	"F"	"II"	"VPS25"	"TSS1500"	"opensea"	"TSS1500-opensea"	""	"rs531257663;rs549957015;rs141180254;rs527453810;rs532460356;rs150744801;rs560608027"	"15;33;44;44;45;46;50"
"cg15182215"	-0.0230907513994156	0.922158703835105	-4.05268420611713	0.000145702864220957	0.0431579978256481	0.165584286411169	0.913965211403055	0.93705596280247	0.0230907513994156	"10"	134875720	"R"	"II"	""	"IGR"	"shore"	"IGR-shore"	"chr10:134876330-134878539"	"rs561547629"	"29"
"cg09928766"	0.256133354917029	0.419472541653345	4.05266988908353	0.000145709881757321	0.0431579978256481	0.165538163205182	0.510358570817452	0.254225215900423	-0.256133354917029	"19"	51815373	"R"	"II"	"IGLON5"	"Body"	"island"	"Body-island"	"chr19:51815157-51815458"	"rs191329997;rs553757185"	"51;37"
"cg00529567"	-0.0300517422132609	0.940463453813071	-4.05255852425485	0.000145764478690083	0.0431579978256481	0.165179397732303	0.929799932382559	0.95985167459582	0.030051742213261	"3"	124772735	"F"	"II"	"HEG1"	"Body"	"shore"	"Body-shore"	"chr3:124774246-124775113"	"rs539826983;rs191703976"	"1;36"
"cg18808025"	0.209014652854832	0.655938006150441	4.05237650900045	0.000145853754687313	0.0431664596451505	0.164593041732136	0.730104495873123	0.521089843018292	-0.209014652854831	"8"	37708634	"F"	"II"	"BRF2"	"TSS1500"	"shore"	"TSS1500-shore"	"chr8:37707149-37707507"	"rs192095988;rs567452129;rs184032651;rs555902703"	"0;3;41;51"
"cg17515462"	-0.0231590366454668	0.933120338510333	-4.05215636604023	0.000145961802280706	0.0431804677017486	0.163883878762863	0.924902615829684	0.94806165247515	0.0231590366454665	"1"	110174198	"R"	"II"	"AMPD2"	"3'UTR"	"opensea"	"3'UTR-opensea"	""	"rs114022883;rs553385336"	"43;35"
"cg06769082"	0.00578077277491714	0.0197445275998623	4.05106201104249	0.000146500065743212	0.0433216836821563	0.160358878677599	0.0217957695522523	0.0160149967773351	-0.00578077277491714	"7"	99156634	"F"	"II"	"ZNF655"	"5'UTR"	"island"	"5'UTR-island"	"chr7:99155871-99156969"	"rs117243156;rs555050077"	"12;43"
"cg09936663"	-0.0233825389166659	0.94649945265577	-4.05021388365446	0.000146918537500759	0.0434087418852123	0.157627371437047	0.938202422717599	0.961584961634265	0.0233825389166662	"8"	1942462	"F"	"II"	"KBTBD11"	"5'UTR"	"shelf"	"5'UTR-shelf"	"chr8:1938520-1939290"	"rs114927904;rs148788234;rs144935181"	"19;31;36"
"cg04845734"	0.0102545309364257	0.0396522873636455	4.05020971745105	0.000146920595976649	0.0434087418852123	0.157613954432649	0.0432909918894739	0.0330364609530482	-0.0102545309364257	"3"	156272906	"R"	"I"	"SSR3"	"1stExon"	"island"	"1stExon-island"	"chr3:156272636-156273099"	"rs370480065;rs572015261;rs375015210;rs200698843;rs199822497;rs201805749"	"46;30;25;15;12;1"
"cg12269292"	-0.0151023491077704	0.950407799202951	-4.04998558488838	0.000147031378459598	0.0434087418852123	0.156892160818192	0.945048901132452	0.960151250240223	0.0151023491077711	"2"	3260194	"R"	"II"	"TSSC1"	"Body"	"opensea"	"Body-opensea"	""	""	""
"cg18699242"	0.227027169458648	0.487354979150513	4.0499709446575	0.000147038617520724	0.0434087418852123	0.15684501440376	0.567913007022936	0.340885837564289	-0.227027169458647	"22"	18632429	"R"	"I"	"USP18"	"TSS1500"	"shore"	"TSS1500-shore"	"chr22:18632736-18632998"	"rs538048134"	"7"
"cg14006774"	-0.0215517963130908	0.910630886102885	-4.0496234659813	0.000147210534022728	0.0434414620908522	0.155726046120627	0.902983474507918	0.924535270821009	0.0215517963130909	"19"	45179583	"F"	"II"	"CEACAM19"	"Body"	"opensea"	"Body-opensea"	""	"rs202126119;rs76075198"	"0;48"
"cg10041381"	-0.0132326683526103	0.962720497716816	-4.04932451328852	0.000147358597241234	0.0434671190290366	0.154763387674966	0.958025034752987	0.971257703105597	0.0132326683526098	"5"	73617122	"F"	"II"	"LINC01333"	"TSS1500"	"opensea"	"TSS1500-opensea"	""	"rs139290484;rs571471974"	"0;1"
"cg02519286"	0.0845404138765792	0.149252870188846	4.0491936763083	0.000147423442454875	0.0434682176294652	0.154342091942749	0.179251081564407	0.0947106676878275	-0.0845404138765792	"12"	6642354	"R"	"II"	"GAPDH"	"TSS1500"	"shore"	"TSS1500-shore"	"chr12:6643261-6644607"	"rs183314323"	"2"
"cg20584926"	-0.0192058369810848	0.95386087241276	-4.04897931060929	0.000147529745533154	0.0434815342217142	0.153651850179779	0.947045898000116	0.966251734981201	0.0192058369810849	"5"	168112784	"R"	"II"	"SLIT3"	"Body"	"opensea"	"Body-opensea"	""	"rs144799628;rs148625020;rs142117627"	"44;25;10"
"cg00300828"	-0.259823522105275	0.462536301237004	-4.04828607446044	0.000147874024923527	0.0435649496334873	0.151419824230104	0.370340857909326	0.630164380014601	0.259823522105275	"5"	3395436	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	""	""
"cg24685928"	-0.241286351256372	0.620324312728978	-4.04733385563422	0.000148348185463236	0.0436698491185858	0.148354303878391	0.534706575186395	0.775992926442766	0.241286351256372	"6"	120848893	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs547231957;rs181812671;rs7748626;rs71556858;rs7748628;rs530229283"	"0;1;10;10;11;27"
"cg25426208"	0.277650351566452	0.531534617480112	4.04730045584017	0.000148364843594694	0.0436698491185858	0.148246785944212	0.630055709971433	0.352405358404982	-0.277650351566452	"6"	27198646	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs542066620;rs561900100"	"19;39"
"cg13763089"	-0.0138114665940791	0.953417854004859	-4.04720131246712	0.000148414301932158	0.0436698491185858	0.147927634558091	0.948517011019863	0.962328477613942	0.0138114665940793	"3"	130399894	"F"	"II"	"PIK3R4"	"ExonBnd"	"opensea"	"ExonBnd-opensea"	""	"rs201569301;rs142221777;rs147839194"	"27;37;51"
"cg12615235"	-0.201295307285362	0.276564316585991	-4.04692904227091	0.000148550207563418	0.0436917615243959	0.147051195504235	0.205136949484734	0.406432256770095	0.201295307285362	"16"	1969016	"F"	"II"	"HS3ST6"	"TSS1500"	"shore"	"TSS1500-shore"	"chr16:1967799-1968970"	"rs373917704;rs570206628"	"14;44"
"cg16589580"	-0.0292199155280697	0.885940175625648	-4.04660935487649	0.000148709935046733	0.0437206594279498	0.146022163425777	0.875571818502784	0.904791734030854	0.0292199155280696	"22"	30239152	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs550652901;rs184490627"	"43;41"
"cg08165879"	-0.0289194695635822	0.922942437208992	-4.04644205806982	0.000148793588646896	0.0437271770007616	0.145483675381518	0.912680689944495	0.941600159508077	0.0289194695635819	"6"	9041308	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs573059705;rs62393146;rs7739497;rs184594841"	"27;11;2;1"
"cg16409558"	-0.167705885359299	0.77879037983998	-4.04619891375297	0.000148915249280985	0.0437448540106971	0.144701075273145	0.719281839873777	0.886987725233075	0.167705885359298	"6"	169557368	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs190215435;rs538331753;rs556621837;rs182718071;rs538998824;rs73038041;rs572652132"	"48;44;38;37;32;18;1"
"cg24270182"	-0.0196755379466634	0.954978952897055	-4.04561499122667	0.000149207815033071	0.0438127002206006	0.142821734445116	0.947997310399852	0.967672848346515	0.0196755379466633	"8"	9046418	"F"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs115862139"	"22"
"cg15974260"	-0.0351136689987148	0.899990118972833	-4.04527556904178	0.000149378132202753	0.0438446087291023	0.141729383692335	0.887530429973289	0.922644098972004	0.0351136689987149	"14"	99756386	"R"	"II"	""	"IGR"	"opensea"	"IGR-opensea"	""	"rs370968311;rs191575218;rs183038707"	"11;2;1"
"cg07341129"	-0.0247762454162391	0.921248197078228	-4.04506950650732	0.000149481622874542	0.0438503671228541	0.141066245372258	0.912456626124079	0.937232871540318	0.0247762454162391	"10"	126685689	"R"	"II"	"CTBP2"	"Body"	"shore"	"Body-shore"	"chr10:126686551-126686892"	"rs115391044;rs542006735;rs560229909;rs192219749"	"51;32;17;1"
